POINTID,SOC_Stock_Mg_ha,band1,band2,band3,band4,band5,band6,band7,band8,band9,band10,band11,band12,band13,band14,band15,band16,band17,band18,band19,band20,band21,band22,band23,band24,band25,band26,band27,band28,band29,band30,band31,band32,band33,band34,band35,band36,band37,band38,band39,band40,band41,band42,band43,band44,band45,band46,band47,band48,band49,band50,band51,band52,band53,band54,band55,band56,band57,band58,band59,band60,band61,band62,band63,band64,band65,band66,band67,band68,band69,band70,band71,band72,band73,band74,band75,band76,band77,band78,band79,band80,band81,band82,band83,band84,band85,band86,band87,band88,band89,band90,band91,band92,band93,band94,band95,band96,band97,band98,band99,band100,band101,band102,band103,band104,band105,band106,band107,band108,band109,band110,band111,band112,band113,band114,band115,band116,band117,band118,band119,band120,band121,band122,band123,band124,band125,band126,band127,band128,band129,band130,band131,band132,band133,band134,band135,band136,band137,band138,band139,band140,band141,band142,band143,band144,band145,band146,band147,band148,band149,band150,band151,band152,band153,band154,band155,band156,band157,band158,band159,band160,band161,band162,band163,band164,band165,band166,band167,band168,band169,band170,band171,band172,band173,band174,band175,band176,band177,band178,band179,band180,band181,band182,band183,band184,band185,band186,band187,band188,band189,band190,band191,band192,band193,band194,band195,band196,band197,band198,band199,band200,band201,band202,band203,band204,band205,band206,band207,band208,band209,band210,band211,band212,band213,band214,band215,band216,band217,band218,band219,band220,band221,band222,band223,band224,band225,band226,band227,band228,band229,band230,band231,band232,band233,band234
41482350,0.064967438,0.03268,0.02995,0.02382,0.01498,0.01866,0.01886,0.01585,0.00928,0.00752,0.01135,0.01089,0.01146,0.00623,0.01076,0.01202,0.01274,0.01918,0.02673,0.03441,0.03453,0.03317,0.03064,0.0278,0.02483,0.02158,0.02248,0.02046,0.02036,0.02095,0.01961,0.01781,0.0157,0.01538,0.01442,0.01646,0.03111,0.06087,0.10188,0.15811,0.21505,0.26291,0.29451,0.30413,0.33706,0.31972,0.33127,0.34958,0.33869,0.35438,0.36469,0.36793,0.37136,0.37205,0.38836,0.39786,0.38843,0.38293,0.43191,0.39274,0.3487,0.32847,0.34119,0.36622,0.29812,0.32927,0.32998,0.38741,0.40334,0.40104,0.40981,0.41106,0.41854,0.43006,0.43847,0.44993,0.45905,0.46331,0.46142,0.46874,0.47041,0.46462,0.33318,0.36995,0.36336,0.33516,0.37546,0.37465,0.39109,0.40012,0.39367,0.39881,0.40537,0.41085,0.42933,0.45704,0.46055,0.43464,0.4135,0.39155,0.38268,0.34635,0.34684,0.23685,0.00224,0.00133,0.00037,0.00182,0.00102,0.00089,0.00258,0.00342,0.00703,0.07716,0.06297,0.07007,0.09294,0.10428,0.11722,0.12934,0.1362,0.14528,0.15401,0.16103,0.16989,0.17852,0.18579,0.18912,0.19467,0.19759,0.20018,0.20179,0.20224,0.20349,0.20197,0.19796,0.19257,0.18862,0.18413,0.18204,0.1765,0.17255,0.16905,0.16335,0.15853,0.15669,0.15645,0.01447,0.00618,0.00562,0.00366,0.00508,0.00371,0.002,0.00186,0.00183,0.00142,0.00194,0.00089,0.00304,0.00153,0.00093,0.0032,0.00443,0.02469,0.03395,0.03496,0.04157,0.05245,0.03407,0.05382,0.04895,0.05345,0.05992,0.06224,0.06215,0.06439,0.06218,0.06809,0.06827,0.06719,0.069,0.06513,0.06792,0.06932,0.07225,0.07684,0.07297,0.07454,0.08171,0.07932,0.0763,0.08251,0.08409,0.08405,0.08647,0.08933,0.09014,0.08841,0.08711,0.0838,0.07907,0.07347,0.07242,0.07018,0.06828,0.06322,0.06767,0.06105,0.05545,0.06186,0.05949,0.0638,0.05168,0.03888,0.04141,0.02803,0.02693,0.02722,0.02417,0.02881,0.02171,0.02026,0.01559,0.0229,0.02124,0.01796,0.01419,0.00589,0.01051,0.00197,0.00674,0.00024,2e-05,0.00119
41482416,0.0166848,0.08296,0.07015,0.0715,0.06781,0.07179,0.06174,0.06282,0.05061,0.05231,0.05566,0.05524,0.05949,0.05409,0.0587,0.05899,0.06592,0.07236,0.08707,0.10356,0.10043,0.0978,0.09558,0.09364,0.09104,0.08521,0.08771,0.0871,0.08631,0.08788,0.08853,0.08756,0.08318,0.08182,0.0809,0.08563,0.10782,0.1382,0.19033,0.25301,0.29816,0.35122,0.41477,0.41997,0.44187,0.42396,0.43436,0.45872,0.44511,0.44573,0.44984,0.45533,0.45698,0.45689,0.47544,0.49769,0.48562,0.46632,0.53675,0.55135,0.48415,0.41131,0.37867,0.41024,0.40729,0.42593,0.39083,0.41465,0.42557,0.41831,0.42309,0.42811,0.43626,0.43998,0.44819,0.45914,0.46929,0.47176,0.46806,0.47376,0.47938,0.49078,0.48396,0.55111,0.48579,0.40424,0.39631,0.39139,0.40972,0.41027,0.40345,0.40711,0.40616,0.41021,0.4302,0.45824,0.46223,0.43064,0.41102,0.40038,0.39791,0.38851,0.44074,0.72439,0.03201,0.02588,0.02539,0.02582,0.02802,0.0358,0.03719,0.03255,0.03755,0.28287,0.20845,0.16356,0.14395,0.14099,0.15116,0.16052,0.16605,0.17339,0.18135,0.19226,0.20215,0.21486,0.22061,0.2264,0.23203,0.23194,0.23565,0.23792,0.24306,0.24417,0.24591,0.24553,0.24411,0.24187,0.24434,0.2428,0.24097,0.23194,0.23165,0.22962,0.22654,0.24347,0.29194,0.04726,0.03514,0.03069,0.02937,0.0256,0.02272,0.02283,0.02231,0.01938,0.02068,0.01938,0.01707,0.01472,0.01421,0.01479,0.01743,0.01369,0.14759,0.08287,0.06627,0.06509,0.07953,0.09586,0.08264,0.07239,0.08331,0.08611,0.08779,0.08849,0.09889,0.09593,0.09725,0.09818,0.10114,0.1028,0.10449,0.10744,0.11385,0.11867,0.1249,0.12508,0.13005,0.135,0.13552,0.13886,0.14342,0.14337,0.14429,0.14838,0.14917,0.14385,0.14649,0.149,0.14337,0.14208,0.13771,0.13414,0.13555,0.12804,0.12386,0.11882,0.11029,0.10248,0.11194,0.10634,0.10611,0.10013,0.07175,0.06993,0.05875,0.05689,0.05351,0.0509,0.05978,0.04895,0.03996,0.03677,0.04179,0.03873,0.03723,0.02205,0.03139,0.02942,0.01784,0.00926,0.00577,0.01341,0.00159
41502390,0.051870105,0.03987,0.02254,0.03018,0.02756,0.01941,0.0209,0.01712,0.01592,0.01343,0.01683,0.01984,0.02002,0.01611,0.02094,0.02158,0.02652,0.03622,0.05002,0.06236,0.05977,0.05928,0.05702,0.05211,0.04796,0.04276,0.04392,0.04459,0.04157,0.04091,0.04111,0.03867,0.03301,0.03127,0.02889,0.03185,0.04712,0.07742,0.12369,0.18265,0.2448,0.30512,0.35004,0.36098,0.39255,0.37784,0.38834,0.41216,0.40258,0.40923,0.40932,0.4063,0.40635,0.40571,0.42245,0.44123,0.43537,0.42251,0.48482,0.47623,0.39913,0.34612,0.34284,0.37144,0.33053,0.35802,0.33277,0.37932,0.39843,0.39268,0.39724,0.39969,0.40748,0.41897,0.42545,0.43383,0.44305,0.44727,0.44659,0.45715,0.46632,0.47236,0.38685,0.39913,0.38604,0.31847,0.35698,0.36262,0.38109,0.38547,0.37644,0.37844,0.3765,0.37678,0.39554,0.41884,0.42496,0.39957,0.38166,0.36968,0.36594,0.34714,0.35798,0.33654,0.00148,0.00035,0.00031,0.00029,2e-05,0.00012,0.0015,0.00092,0.00401,0.08472,0.0699,0.07726,0.1026,0.11693,0.1326,0.14258,0.14972,0.15694,0.16385,0.17417,0.18128,0.19356,0.20035,0.20233,0.2097,0.21166,0.213,0.21601,0.21927,0.22148,0.22217,0.21865,0.21738,0.21262,0.20861,0.20668,0.20218,0.19173,0.19504,0.18888,0.1837,0.18727,0.20366,0.01457,0.00343,0.00233,0.00214,0.00171,0.00229,0.00233,0.00224,0.00565,0.00206,0.00072,0.00093,0.00134,0.00125,0.00215,0.0018,0.00475,0.01608,0.05393,0.05455,0.04721,0.0564,0.04857,0.04959,0.03799,0.06162,0.07565,0.07533,0.07245,0.07759,0.07475,0.07304,0.07782,0.08069,0.08141,0.08209,0.08128,0.08719,0.08922,0.09088,0.08669,0.09078,0.09757,0.09953,0.10155,0.11145,0.10468,0.10188,0.10091,0.10134,0.09911,0.09879,0.10155,0.10237,0.09313,0.09277,0.08901,0.084,0.08078,0.07395,0.07915,0.06534,0.05939,0.07968,0.0826,0.07214,0.05905,0.04376,0.04192,0.02733,0.02347,0.0271,0.03056,0.02762,0.02434,0.01294,0.02087,0.01271,0.00948,0.01447,0.00075,0.005,0.02345,0.00711,0.00673,0.0002,2e-05,2e-05
41502436,0.052574438,0.06464,0.06514,0.06641,0.05837,0.06049,0.07182,0.06923,0.0674,0.06281,0.06349,0.06543,0.06616,0.06703,0.07323,0.07178,0.07121,0.07753,0.08467,0.08728,0.08943,0.09059,0.0894,0.08986,0.09056,0.08861,0.0903,0.09139,0.09145,0.09187,0.09026,0.09017,0.08699,0.08681,0.08846,0.09194,0.0958,0.10463,0.11765,0.13112,0.1426,0.161,0.17696,0.16509,0.18096,0.1779,0.1724,0.17522,0.16806,0.16941,0.17876,0.18209,0.17884,0.17864,0.18477,0.18357,0.16931,0.16193,0.17264,0.16344,0.15056,0.14255,0.15404,0.16974,0.11067,0.1223,0.1369,0.16411,0.17984,0.18839,0.18892,0.19223,0.19774,0.2033,0.20543,0.20388,0.20772,0.21321,0.21105,0.2105,0.20652,0.18917,0.14723,0.14278,0.1445,0.14638,0.17072,0.18135,0.19065,0.19838,0.20087,0.20157,0.20499,0.20751,0.21859,0.23598,0.23819,0.22058,0.2041,0.19316,0.18152,0.17075,0.15399,0.13577,0.00331,0.00166,0.00209,0.00203,0.00255,0.00423,0.00526,0.00612,0.00993,0.09065,0.08234,0.07018,0.10063,0.1162,0.13053,0.14269,0.14485,0.14765,0.15407,0.15874,0.16449,0.16698,0.17023,0.17356,0.17144,0.17197,0.1747,0.17281,0.17449,0.17644,0.17597,0.17372,0.17258,0.17168,0.16884,0.16857,0.16553,0.15984,0.15819,0.15253,0.13494,0.13248,0.12741,0.01595,0.00749,0.00529,0.00345,0.00279,0.00241,0.00267,0.00307,0.00307,0.00404,0.00278,0.00262,0.0023,0.00188,0.00385,0.00418,0.00488,0.05959,0.06711,0.07828,0.09393,0.10788,0.09143,0.09448,0.07562,0.10292,0.12018,0.13042,0.12216,0.13213,0.12079,0.12409,0.12959,0.12689,0.12822,0.13259,0.12811,0.12924,0.12903,0.13417,0.1305,0.12726,0.13303,0.13317,0.13295,0.13918,0.13803,0.13816,0.13806,0.13866,0.13671,0.13466,0.13608,0.13658,0.13648,0.13364,0.13349,0.13228,0.12728,0.12457,0.12021,0.1086,0.09987,0.11141,0.11438,0.1057,0.0939,0.07143,0.07164,0.0548,0.05258,0.05341,0.05644,0.05893,0.04526,0.03886,0.03499,0.04253,0.03401,0.03993,0.02164,0.02887,0.02962,0.02206,0.01173,0.00456,0.00075,0.00772
41502450,0.0216736,0.03055,0.02609,0.02429,0.01614,0.02467,0.02869,0.02673,0.02571,0.02115,0.02359,0.02458,0.02496,0.0257,0.03062,0.03107,0.03409,0.04182,0.04955,0.05429,0.05632,0.05637,0.05534,0.05612,0.05449,0.05237,0.0547,0.05618,0.05658,0.05792,0.0571,0.05609,0.05388,0.05441,0.0555,0.06079,0.07222,0.09778,0.11943,0.14504,0.17092,0.19559,0.2107,0.20406,0.2312,0.21984,0.22019,0.22638,0.21491,0.22287,0.23688,0.24097,0.24112,0.24387,0.25249,0.24977,0.23209,0.2238,0.23813,0.20607,0.18961,0.18798,0.2076,0.23171,0.15398,0.16204,0.18189,0.23221,0.24904,0.26091,0.26499,0.26801,0.27279,0.27884,0.28115,0.28264,0.28916,0.29305,0.2896,0.2894,0.27982,0.25248,0.17195,0.19046,0.17731,0.18811,0.22606,0.23594,0.25376,0.26331,0.26516,0.26787,0.27523,0.28116,0.29648,0.31569,0.32244,0.2967,0.2786,0.25696,0.24321,0.21463,0.19994,0.13928,0.00378,0.00185,0.00122,0.00183,0.00177,0.00253,0.00342,0.00391,0.007,0.07103,0.06587,0.06647,0.09468,0.11342,0.1301,0.14415,0.1514,0.15949,0.16716,0.17389,0.18177,0.1888,0.19268,0.1982,0.1996,0.20294,0.2056,0.20682,0.20902,0.2096,0.21114,0.20787,0.20467,0.20169,0.19927,0.19768,0.18993,0.18236,0.18038,0.16724,0.14891,0.14017,0.12732,0.01419,0.00594,0.00555,0.00368,0.00278,0.00359,0.00366,0.00293,0.00273,0.00253,0.00276,0.00218,0.004,0.00307,0.0027,0.00291,0.00473,0.05759,0.05226,0.06174,0.07207,0.08298,0.0632,0.05379,0.06221,0.08728,0.09894,0.10646,0.09764,0.109,0.10172,0.10278,0.10483,0.10274,0.10478,0.10498,0.10782,0.10816,0.11267,0.11675,0.11202,0.1129,0.11563,0.11794,0.11949,0.12436,0.12634,0.12586,0.12943,0.12854,0.12787,0.12366,0.11952,0.11763,0.11412,0.11135,0.10938,0.11,0.10669,0.10216,0.09888,0.0844,0.07805,0.08614,0.08913,0.08038,0.07033,0.05394,0.05126,0.03943,0.03642,0.0352,0.03627,0.04173,0.03044,0.01607,0.0231,0.02918,0.01996,0.02361,0.01004,0.01265,0.01752,0.00797,0.00742,0.0034,0.00385,2e-05
41522376,0.049635345,0.04344,0.03925,0.01959,0.02011,0.02252,0.01906,0.01349,0.01059,0.01024,0.01306,0.01096,0.01241,0.01025,0.01318,0.01224,0.02197,0.03171,0.04276,0.0546,0.05605,0.05185,0.04706,0.03998,0.0345,0.02727,0.02736,0.02669,0.02416,0.02109,0.02054,0.0188,0.01369,0.01018,0.01015,0.01463,0.03069,0.06996,0.13407,0.22229,0.31206,0.38929,0.4446,0.4582,0.4972,0.47147,0.48586,0.51232,0.49503,0.5129,0.5126,0.50814,0.50999,0.50684,0.52912,0.54627,0.53686,0.52601,0.60597,0.5723,0.5095,0.44523,0.43977,0.46094,0.4528,0.47089,0.43584,0.50503,0.51022,0.50207,0.50971,0.51276,0.51989,0.534,0.54415,0.55343,0.565,0.56841,0.56812,0.57624,0.58399,0.59023,0.47529,0.51559,0.48437,0.40876,0.45338,0.44964,0.46584,0.47446,0.46313,0.46519,0.46398,0.46546,0.48077,0.51351,0.51803,0.4887,0.46351,0.43969,0.43426,0.40529,0.41149,0.30982,0.00217,0.00133,2e-05,2e-05,9e-05,8e-05,0.00116,0.00053,0.00362,0.08904,0.04968,0.06374,0.09372,0.10851,0.12477,0.13988,0.14795,0.15857,0.16925,0.18067,0.19231,0.20276,0.20993,0.21668,0.22449,0.22873,0.2325,0.23835,0.24083,0.24041,0.24251,0.23998,0.2358,0.23313,0.23165,0.2277,0.21907,0.20986,0.21041,0.1958,0.1857,0.19147,0.18862,0.01468,0.00217,0.0038,0.00548,0.00095,0.00156,0.00398,0.0018,0.0031,0.00139,0.00374,0.00278,0.00208,0.00122,0.00194,0.002,0.00266,0.01035,0.03894,0.02119,0.02431,0.03973,0.03169,0.03049,0.03258,0.03844,0.05418,0.05476,0.05698,0.06198,0.06209,0.06494,0.07163,0.06955,0.07523,0.07539,0.0752,0.07941,0.07622,0.08818,0.08925,0.0864,0.09046,0.09139,0.0999,0.09821,0.09703,0.09999,0.10727,0.09976,0.1019,0.09979,0.09848,0.09511,0.09165,0.09044,0.08263,0.07614,0.08545,0.07387,0.06935,0.06563,0.05872,0.07222,0.05965,0.05289,0.05689,0.0372,0.03961,0.02794,0.03076,0.02408,0.0202,0.02387,0.02312,0.00795,0.01257,0.02216,0.01697,0.00444,0.00095,0.01361,0.00961,0.00017,5e-05,0.01163,2e-05,0.00012
41522386,0.066699441,0.05414,0.03557,0.02048,0.0226,0.02676,0.0211,0.01611,0.00961,0.01373,0.01994,0.01463,0.01923,0.01382,0.02135,0.01729,0.02261,0.02612,0.03278,0.04071,0.03966,0.03569,0.03334,0.03278,0.03124,0.02867,0.02704,0.03044,0.03113,0.03062,0.03088,0.03163,0.02965,0.02869,0.0285,0.03153,0.04434,0.06453,0.097,0.1301,0.157,0.18296,0.20261,0.20702,0.22753,0.21727,0.22814,0.24454,0.23832,0.24852,0.25194,0.25418,0.25666,0.25921,0.27295,0.28449,0.28151,0.27649,0.32116,0.31066,0.26857,0.24518,0.24533,0.25829,0.22075,0.23911,0.23601,0.27433,0.27939,0.28255,0.29015,0.29036,0.29519,0.30166,0.30671,0.31015,0.3167,0.32216,0.32076,0.32851,0.33733,0.34908,0.28804,0.32131,0.31661,0.26261,0.30678,0.30356,0.31623,0.32453,0.31727,0.32012,0.32242,0.32258,0.33611,0.35805,0.36667,0.34792,0.33442,0.32624,0.33068,0.32203,0.34314,0.30591,0.00104,2e-05,3e-05,0.00027,0.00101,0.00073,0.00174,0.00336,0.00661,0.15914,0.10381,0.11131,0.14148,0.14937,0.16812,0.17804,0.18045,0.18297,0.19126,0.19615,0.20165,0.21001,0.21665,0.21996,0.22393,0.22824,0.22838,0.22994,0.23178,0.23101,0.23125,0.2267,0.22222,0.22454,0.22356,0.21848,0.21833,0.2099,0.21784,0.20781,0.19962,0.21491,0.22322,0.01442,0.00647,0.004,0.00349,0.00087,0.00107,0.00406,0.00162,0.00133,0.00365,0.00233,0.00192,0.00305,0.00571,0.0005,0.00058,0.00319,0.069,0.0614,0.09696,0.10066,0.11334,0.09332,0.07973,0.0672,0.09476,0.10787,0.11968,0.10759,0.11565,0.10562,0.11757,0.11911,0.10799,0.10501,0.11104,0.10924,0.11078,0.10843,0.11774,0.11568,0.11228,0.11446,0.11823,0.11196,0.12157,0.11827,0.12902,0.12741,0.12561,0.13237,0.12261,0.11489,0.11931,0.11229,0.10497,0.1053,0.11107,0.10832,0.09587,0.09021,0.08283,0.07239,0.08278,0.09137,0.08621,0.08229,0.05983,0.05948,0.05295,0.03709,0.03256,0.03221,0.04103,0.03133,0.00996,0.02553,0.03511,0.02663,0.02397,0.00357,0.01161,0.00702,0.00073,0.00105,2e-05,0.01474,0.03233
41522412,0.027734864,0.06354,0.07475,0.06253,0.05252,0.05931,0.05132,0.04492,0.03641,0.0332,0.04274,0.03793,0.04012,0.03624,0.03815,0.03299,0.03847,0.04479,0.05557,0.06671,0.06297,0.06325,0.0566,0.05283,0.04903,0.04443,0.04475,0.04335,0.04475,0.04388,0.04253,0.04477,0.04257,0.0399,0.03912,0.04311,0.06256,0.08388,0.12607,0.20552,0.27324,0.33893,0.40604,0.4367,0.45985,0.43017,0.43949,0.46387,0.44514,0.45403,0.45985,0.46069,0.46188,0.46079,0.47704,0.48936,0.47248,0.45814,0.52073,0.52337,0.47919,0.41732,0.3935,0.40926,0.39684,0.41474,0.38088,0.41552,0.41637,0.40771,0.41512,0.42129,0.43102,0.4358,0.44294,0.45443,0.46201,0.46249,0.46104,0.46299,0.4649,0.47189,0.45901,0.5306,0.45194,0.38558,0.37948,0.36988,0.38328,0.38579,0.38105,0.3796,0.38367,0.38839,0.40722,0.43085,0.43792,0.40916,0.38752,0.37284,0.3659,0.35467,0.39379,0.61675,0.03015,0.0253,0.02547,0.0257,0.02908,0.03786,0.03613,0.03268,0.03545,0.22121,0.16287,0.11623,0.08923,0.08196,0.08656,0.09792,0.10304,0.10733,0.11704,0.12682,0.13533,0.1453,0.15422,0.16005,0.16324,0.16352,0.17043,0.17279,0.17591,0.17798,0.18029,0.17948,0.17771,0.17568,0.17766,0.17467,0.17108,0.16748,0.17049,0.16883,0.16867,0.19243,0.25216,0.04067,0.03462,0.03107,0.02835,0.0242,0.02284,0.02634,0.02228,0.01834,0.0228,0.02097,0.01596,0.01549,0.01556,0.01743,0.0137,0.01135,0.14569,0.0345,0.02248,0.0242,0.03151,0.04572,0.04288,0.03125,0.04001,0.03523,0.03119,0.03574,0.04845,0.04254,0.04601,0.04991,0.05515,0.05061,0.05835,0.06545,0.06041,0.06271,0.07184,0.07654,0.07295,0.07694,0.08959,0.08447,0.09111,0.09169,0.09393,0.09538,0.09335,0.09459,0.09883,0.09349,0.09374,0.09398,0.09113,0.08948,0.08725,0.08325,0.08345,0.07218,0.06323,0.07501,0.06749,0.06394,0.0641,0.06516,0.04996,0.03789,0.04337,0.04636,0.0354,0.03812,0.04361,0.03453,0.02258,0.02173,0.02942,0.0174,0.01326,0.02637,0.0282,0.02084,0.00993,0.00336,0.01289,0.00047,0.005
41522416,0.0143976,0.07016,0.06021,0.05727,0.05064,0.0589,0.05046,0.0481,0.03838,0.03703,0.04112,0.03806,0.04361,0.03738,0.04288,0.04018,0.04509,0.05161,0.06241,0.0771,0.07185,0.0705,0.06946,0.06757,0.06618,0.06307,0.06444,0.06485,0.06404,0.06658,0.06653,0.06538,0.06342,0.06247,0.06169,0.06607,0.08699,0.1093,0.14568,0.19283,0.22969,0.27242,0.31908,0.33594,0.35142,0.3321,0.34075,0.35889,0.3462,0.35166,0.3546,0.35996,0.36205,0.36246,0.37501,0.38567,0.37304,0.35573,0.40404,0.41605,0.36991,0.32094,0.29564,0.30991,0.28899,0.31284,0.28598,0.3107,0.32003,0.31695,0.32097,0.32291,0.33213,0.33838,0.34527,0.35409,0.36341,0.36481,0.36063,0.36374,0.36286,0.36875,0.35302,0.41361,0.36034,0.29503,0.29046,0.28533,0.29737,0.29905,0.29407,0.29654,0.29731,0.30164,0.31678,0.33701,0.33939,0.31601,0.29912,0.28838,0.2845,0.27471,0.31641,0.51788,0.02454,0.02065,0.02112,0.02156,0.02365,0.02977,0.03079,0.0267,0.02908,0.19084,0.14101,0.09978,0.08154,0.08048,0.08719,0.09506,0.09944,0.10507,0.11112,0.11958,0.12653,0.13657,0.14147,0.14682,0.15151,0.1529,0.15647,0.15872,0.16297,0.16362,0.16623,0.16515,0.16446,0.16347,0.16326,0.16353,0.16255,0.15596,0.15779,0.15291,0.15225,0.16435,0.1998,0.03593,0.02861,0.02498,0.02272,0.02004,0.01791,0.01971,0.01952,0.01472,0.01721,0.01596,0.01366,0.01326,0.01147,0.01201,0.01279,0.01077,0.06914,0.04001,0.03005,0.02844,0.03769,0.03827,0.04712,0.03093,0.04022,0.04158,0.04312,0.0444,0.05367,0.05263,0.05006,0.05269,0.05509,0.05545,0.05537,0.05948,0.06354,0.0679,0.07208,0.07367,0.08127,0.08505,0.08548,0.08663,0.09097,0.08945,0.09006,0.09393,0.095,0.09255,0.09368,0.09313,0.0931,0.09036,0.0887,0.0896,0.08333,0.08373,0.08125,0.07584,0.06574,0.05811,0.06943,0.06342,0.06624,0.05592,0.04674,0.04433,0.03552,0.03821,0.03073,0.03314,0.03331,0.02846,0.02466,0.01822,0.02715,0.02602,0.02426,0.0132,0.01849,0.01573,0.01089,0.00194,0.00381,0.0047,0.01294
41522430,0.032342269,0.08299,0.06981,0.06821,0.07028,0.07114,0.06537,0.06235,0.05605,0.0557,0.05785,0.05724,0.06162,0.05599,0.06317,0.06108,0.06799,0.07004,0.08228,0.09689,0.09149,0.09114,0.091,0.08975,0.09036,0.086,0.08933,0.09004,0.09094,0.09342,0.09387,0.09548,0.09393,0.095,0.09575,0.1008,0.11482,0.12622,0.15486,0.19292,0.22199,0.26595,0.31968,0.3286,0.34813,0.32969,0.33643,0.35349,0.33921,0.34102,0.34441,0.34719,0.34798,0.34678,0.35889,0.37244,0.35796,0.34025,0.39248,0.39701,0.35984,0.30338,0.27898,0.299,0.31832,0.33924,0.30455,0.32753,0.33086,0.32663,0.33169,0.33358,0.33751,0.34487,0.34867,0.35589,0.36239,0.36513,0.36086,0.36233,0.36507,0.37191,0.37462,0.44671,0.38549,0.32413,0.31087,0.30402,0.31731,0.32001,0.3144,0.31701,0.31664,0.31849,0.33367,0.35583,0.35958,0.33581,0.31572,0.30819,0.30805,0.30169,0.35149,0.61485,0.03194,0.02635,0.02594,0.02664,0.02853,0.03656,0.03801,0.03287,0.03638,0.24956,0.18087,0.1378,0.11504,0.10944,0.11939,0.1283,0.13295,0.13976,0.14607,0.15489,0.16474,0.17321,0.1779,0.18349,0.18747,0.18694,0.18947,0.1915,0.1949,0.19759,0.1993,0.19844,0.19896,0.19783,0.19913,0.19982,0.19644,0.19066,0.18747,0.18997,0.18869,0.20258,0.24854,0.04501,0.03542,0.03127,0.02962,0.02472,0.02385,0.02444,0.02388,0.01991,0.02222,0.02153,0.01903,0.01643,0.01494,0.01659,0.01631,0.01363,0.13428,0.06246,0.05074,0.04804,0.06151,0.07767,0.06896,0.06467,0.06497,0.06687,0.07326,0.07477,0.08438,0.08106,0.08138,0.08321,0.08573,0.0865,0.09105,0.09601,0.09953,0.10385,0.10724,0.11051,0.11266,0.11844,0.11881,0.12313,0.12734,0.12482,0.13019,0.13013,0.12743,0.1279,0.13071,0.12657,0.12547,0.12917,0.12888,0.1276,0.12062,0.11998,0.11409,0.10918,0.09622,0.09213,0.09941,0.09868,0.09599,0.08969,0.06439,0.06038,0.05202,0.05397,0.05148,0.04984,0.05116,0.04735,0.04047,0.03325,0.04041,0.03783,0.03346,0.02681,0.03062,0.02679,0.01863,0.01796,0.01041,0.00847,0.00516
41542400,0.026490017,0.07758,0.06885,0.07106,0.0686,0.07146,0.06926,0.06589,0.05948,0.05708,0.06197,0.06151,0.06468,0.06162,0.06592,0.06397,0.06662,0.07161,0.07993,0.09787,0.09754,0.08473,0.0844,0.08505,0.08518,0.08212,0.08582,0.08785,0.08972,0.0922,0.09287,0.09215,0.09168,0.09299,0.09305,0.09937,0.1163,0.12998,0.15048,0.18277,0.20214,0.22406,0.24991,0.26537,0.27681,0.256,0.26255,0.27518,0.26406,0.27604,0.28232,0.28402,0.28798,0.28853,0.30034,0.30468,0.29461,0.28627,0.3248,0.32776,0.31714,0.28576,0.26677,0.27965,0.25902,0.27433,0.25565,0.28054,0.28348,0.28583,0.29058,0.29375,0.29866,0.30462,0.30872,0.3162,0.32209,0.32422,0.32145,0.3228,0.32061,0.3293,0.31843,0.3785,0.33577,0.2887,0.29143,0.28675,0.29865,0.30402,0.29673,0.30106,0.306,0.31182,0.32647,0.34777,0.35294,0.32721,0.31131,0.30031,0.29909,0.29065,0.33262,0.5008,0.02788,0.02539,0.02509,0.02533,0.02739,0.0303,0.03272,0.03114,0.0349,0.23079,0.17942,0.14176,0.13411,0.13906,0.15012,0.15938,0.1648,0.16945,0.17642,0.18395,0.19243,0.20133,0.2079,0.21254,0.21588,0.2173,0.22052,0.22359,0.22586,0.2269,0.22986,0.22928,0.22562,0.22675,0.22705,0.22457,0.22292,0.21686,0.21836,0.21245,0.2072,0.223,0.26134,0.04337,0.03346,0.03143,0.02931,0.02498,0.02498,0.0248,0.02153,0.01904,0.02132,0.0224,0.01761,0.01761,0.01575,0.01415,0.01483,0.01387,0.11679,0.09317,0.07962,0.08605,0.10336,0.11049,0.10715,0.08597,0.10211,0.10796,0.11695,0.11106,0.11954,0.11133,0.11659,0.11975,0.11838,0.11865,0.1256,0.12821,0.13227,0.13564,0.14305,0.1452,0.14438,0.15238,0.15277,0.15111,0.15917,0.15714,0.16745,0.16872,0.16481,0.16315,0.16524,0.1662,0.15518,0.15952,0.15402,0.15183,0.14984,0.14987,0.14473,0.13919,0.12052,0.11527,0.12284,0.1275,0.1192,0.11385,0.08199,0.08272,0.0683,0.06532,0.06078,0.05895,0.06741,0.06023,0.04668,0.04512,0.05606,0.04558,0.04518,0.02847,0.03581,0.03322,0.02794,0.02101,0.02121,0.02026,0.00446
